code_9d,code_6d,system,subcode,description,source_file
028-010-071,,028,010,"Switch - Neutral Safety 001-001-455 Switch - Recirculating, HVAC 028-011-015 Switch - Neutral, Starter 002-035-010 Switch - Relay, Dorder, Surveillance System 027-038-029 Switch - Neutral, Starter 002-035-010 Switch - Relay, Boster 032-008-041-020 Switch - Neutral, Starter 002-035-010 Switch - Relay, Boster 032-008-041-020 Switch - Neutral, Starter 002-062-030 Switch - Relay, Instrument Panel 030-001-024 Switch - Neutral, Starter 002-061-055 Switch - Release, Fuel Door 161-005-002 Switch - On/Off 002-061-055 Switch - Release, Fuel Door 161-005-012 Switch - On/Off 002-061-055 Switch - Release, Fuel Door 161-022-023 Switch - On/Off 002-061-055 Switch - Release, Fuel Door 161-022-023 Switch - On/Off 002-061-055 Switch - Release, Fuel Door 161-022-024 Switch - On/Off 002-061-055 Switch - Release, Fuel Door 161-022-025 Switch - On/Off 002-011-024 Switch - Release, Fuel Door 161-022-025 Switch - On/Off, APU 003-001-024 | 034-003-165 | Switch - Multi-Function, Turn Signal | 151-001-050 | Switch - Radiator Fan, APU",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
026-011-015,,026,011,"Switch - Neutral Safely, Manual Transmission,External Control 036-008-045 Switch - Refrigerant Containment 027-033-010 Switch - Neutral, Starter 002-035-010 Switch - Relay Control 027-033-010 Switch - Neutral, Starter 002-035-010 Switch - Relay, Instrument Panel 032-001-024 Switch - OD Cancel, Automatic Transmission 034-004-033 Switch - Relay, Environment Panel 032-001-024 Switch - OD Cancel, Automatic Transmission 034-004-033 Switch - Relay, Environment Panel 033-001-024 Switch - OD Cancel, Automatic Transmission 034-004-035 Switch - Release, Liftgate 034-004-431 Switch - OD Cancel, Automatic Transmission 002-061-025 Switch - Release, Liftgate 034-004-431 Switch - On/Off OU2-061-025 Switch - Release, Liftgate 034-004-431 Switch - On/Off, Autow Suspension 058-006-011 Switch - Release, Teal Panel 034-004-431 Switch - On/Off, Autow Suspension 058-006-011 Switch - Reere Assembly 034-004-124 Switch - On/Off, Methanical Refrigeration Unit 027-003-014 Switch - Reere Assembly 032-004-040 Switch - On/Off, Methanical Refrigeratin | 026-010-071 | Switch - Neutral Safety | 001-001-455 | Switch - Recirculating, HVAC",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
001-001-475,,001,001,"External ControlSwitch - Relay Control027-038-010Switch - OD Cancel, Automatic Transmission013-008-050Switch - Relay, Instrument Panel032-008-029Switch - OD Cancel, Automatic Transmission013-008-050Switch - Relay, Instrument Panel030-001-024Switch - OD Pressure002-062-030Switch - Relay, Instrument Panel030-001-025Switch - OD Pressure002-061-025Switch - Release, Deck Lid034-004-431Switch - OII Pressure002-061-025Switch - Release, Fuel Door051-005-002Switch - OII Pressure002-061-025Switch - Release, Eultgate034-004-431Switch - On/Off002-061-025Switch - Release, Eultgate034-004-431Switch - On/Off002-061-025Switch - Release, Eultgate041-01-027Switch - On/Off002-061-025Switch - Release, Eultgate041-01-027Switch - On/Off, APU03-001-024Switch - Release, Eultgate042-011-028Switch - On/Off, KPU017-009-070Switch - Reset, Tire Pressure Monitor042-011-037Switch - On/Off, Mechanical Refrigeration Unit02-061-025Switch - Release, Full Poel042-011-048Switch - On/Off, Mechanical Refrigeration Unit02-061-026Switch - Release, Full Poel042-011-059Switch - On/Off, Mechanical Refrigeration Unit02-017-009Switch - Release, Full Poel042-011-048Switch - On/Off, Mechanical Refrigeration Unit02-017-003Switch - Release, Full042-011-059Switch - On/Off, Mechanical Refrigeration Unit02-017-003 026-011-015Switch - Neutral Safety, Manual Transmission,036-008-045Switch - Recorder, Surveillance System | 026-011-015 | Switch - Neutral Safety, Manual Transmission, | 036-008-045 | Switch - Recorder, Surveillance System",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
027-033-010,,027,033,"Switch - Neutral, Starter 002-035-010 Switch - Relay, Control 027-038-029 Switch - OIL Level, Engine, Reefer 034-004-033 Switch - Relay, Instrument Panel 027-038-029 Switch - OIL Pressure 002-065-030 Switch - Relay, Enstrument Panel 081-001-024 Switch - OIL Pressure, APU 002-061-025 Switch - Release, Euck Lid 081-001-021 Switch - On/Off 002-061-025 Switch - Release, Class, Liftgate 084-004-031 Switch - On/Off 002-061-025 Switch - Release, Class, Liftgate 084-004-031 Switch - On/Off 002-061-025 Switch - Release, Tailgate 084-004-031 Switch - On/Off 002-061-025 Switch - Release, Tailgate 084-004-031 Switch - On/Off, ACIV 002-061-024 Switch - Release, Tailgate 084-004-011 Switch - On/Off, ACIV 002-061-025 Switch - Release, Tailgate 084-004-012 Switch - On/Off, ACIV 003-001-024 Switch - Release, Tailgate 084-004-013 Switch - On/Off, Cruise Control System 151-005-025 Switch - Reset, Tare Pressure Monitor 082-012-002 Switch - On/Off, Mater He | | External Control | 001-001-475 | Switch - Refrigerant Containment",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
027-038-029,,027,038,"Switch - OD Cancel, Automatic Transmission 013-008-050 Switch - Relay, Instrument Panel 082-011-024 Switch - Oil Level, Engine, Reefer 034-004-033 Switch - Release, Euel Door 151-005-002 Switch - Oil Pressure 002-015-172 Switch - Release, Euel Door 151-005-002 Switch - Oil Pressure 002-061-025 Switch - Release, Euel Door 151-005-002 Switch - On/Off 002-061-025 Switch - Release, Euel Door 151-005-011 Switch - On/Off 002-061-025 Switch - Release, Euel Door 151-005-02 Switch - On/Off 002-061-025 Switch - Release, Euel Door 151-005-03 Switch - On/Off, Active Suspension 058-006-011 Switch - Release, Euel Door 151-005-041 Switch - On/Off, Mechanical Refrigeration Unit 07-03-03-019 Switch - Reverse Ling Deve 042-011-005 Switch - On/Off, Mechanical Refrigeration Unit 07-03-03-019 Switch - Reverse Ling Deve 042-011-025 Switch - On/Off, Mechanical Refrigeration Unit 026-015-023 Switch - Reverse Ling Deve 042-011-025 Switch - On/Off, Mechanical System 026-015-023 Switch - Reverse, Ball Type, Automat | 027-033-010 | Switch - Neutral, Starter | 002-035-010 | Switch - Relay Control",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
082-041-020,,082,041,"Switch - Oil Level, Engine, Reefer 034-004-033 Switch - Release, Deck Lid 003-001-024 Switch - Oil Pressure 002-061-025 Switch - Release, Fuel Door 034-004-031 Switch - Oil Pressure 002-061-025 Switch - Release, Fuel Door 034-004-431 Switch - On/Off 002-061-025 Switch - Release, Fuel Door 034-004-431 Switch - On/Off 002-061-025 Switch - Release, Tailgate 034-004-431 Switch - On/Off, Cruise Control System 151-005-025 Switch - Release, Tailgate 034-004-431 Switch - On/Off, Active Suspension 058-006-011 Switch - Control System 151-005-025 042-011-005 Switch - On/Off, Mechanical Refrigeration Unit 027-003-019 Switch - Reset Assembly 042-011-005 Switch - On/Off, Water Heater 045-015-003 Switch - Retarder, Flywheel Type 043-004-004 Switch - On/Off, Water Heater 026-010-064 Switch - Reverse, Ball Type, Automated 174-024-134 Switch - Operating, Childmate System 026-010-064 Switch - Reverse, Electro-Mechanical Controls 003-004-004 Switch - Override, Surveillance System 026-010-064 027-038-029Switch - OD Cancel, Automatic Transmission013-008-050Switch - Relay, Booster | 027-038-029 | Switch - OD Cancel, Automatic Transmission | 013-008-050 | Switch - Relay, Booster",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
003-001-024,,003,001,"Switch - Oil Pressure 002-062-030 Switch - Release, Euel Door 081-001-006 Switch - Oil Pressure, APU 002-015-172 Switch - Release, Glass, Liftgate 081-001-025 Switch - Oil/Off 002-061-025 Switch - Release, Liftgate 081-001-021 Switch - On/Off 002-061-025 Switch - Release, Tailgate 081-001-024 Switch - On/Off, Active Suspension 058-006-011 Switch - Remote 081-001-025 Switch - On/Off, Cruise Control System 151-005-025 Switch - Reset, Tire Pressure Monitor 082-004-008 Switch - On/Off, Cruise Control System 151-005-025 Switch - Retarder Control Lever 042-011-005 Switch - On/Off, Mechanical Refrigeration Unit 027-003-019 Switch - Retarder Control Lever 042-011-005 Switch - On/Off, Mechanical Refrigeration Unit 027-003-019 Switch - Retarder Control Lever 042-011-005 Switch - On/Off, Mechanical Refrigeration Unit 027-003-019 Switch - Retarder Control Lever 042-011-005 Switch - On/Off Concole Lamp 046-0102-023 Switch - Retarder Control Lever 042-011-029 Switch - On/Ofn 042-010-064 082-041-020Switch - Oil Level, Engine, Reefer034-004-033Switch - Relay, Instrument Panel | 082-041-020 | Switch - Oil Level, Engine, Reefer | 034-004-033 | Switch - Relay, Instrument Panel",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
081-001-006,,081,001,"Switch - Oil Pressure 002-015-172 Switch - Release, Liftgate 034-004-431 Switch - On/Off 002-061-025 Switch - Release, Liftgate 034-004-431 Switch - On/Off 002-061-025 Switch - Release, Liftgate 016-022-023 Switch - On/Off 002-061-025 Switch - Release, Liftgate 016-022-023 Switch - On/Off, Active Suspension 058-006-011 Switch - Release, Liftgate 032-001-024 Switch - On/Off, Cruise Control System 151-005-025 Switch - Reset Assembly 032-004-008 Switch - On/Off, Mater Heater 045-015-003 Switch - Retarder, Flywheel Type 042-011-005 Switch - On/Off, Water Heater 026-010-064 Switch - Reverse Lamp 034-004-049 Switch - On/Off, Water Heater 026-010-064 Switch - Reverse, Ball Type, Automated 078-017-029 Switch - Overinead Emergency Equipment Console Lamp 026-010-024 Switch - Reverse, Ball Type, Automated 074-024-049 Switch - Override, Automatic Engine Shutdown 034-004-074 Switch - Reverse, Ball Type, Automated 074-024-039 Switch - Override, Automatic Engine Shutdown 034-0004-074 Sw | 003-001-024 | Switch - Oil Pressure | 002-062-030 | Switch - Release, Deck Lid",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
151-005-002,,151,005,"Switch - Oil Pressure, APU 002-061-025 Switch - Release, Class, Liftgate 034-004-431 Switch - On/Off 002-061-055 Switch - Release, Tailgate 034-004-431 Switch - On/Off 002-061-055 Switch - Release, Tailgate 016-022-023 Switch - On/Off 002-061-055 Switch - Renote 016-022-023 Switch - On/Off, Active Suspension 058-006-011 Switch - Reset, Tire Pressure Monitor 022-061-055 Switch - On/Off, Cruise Control System 151-005-025 Switch - Reset, Tire Pressure Monitor 032-004-008 Switch - On/Off, Mechanical Refrigeration Unit 027-003-019 Switch - Reset Assembly 032-012-025 Switch - On/Off, Water Heater 045-015-003 Switch - Reset Assembly 034-004-409 Switch - On/Off, Water Heater 026-010-064 Switch - Reverse Lamp 078-017-029 Switch - Operating, Childmate System 026-010-064 Switch - Reverse Lamp 078-017-029 Switch - Override, Automatic Engine Shutdown 034-004-074 Switch - Reverse, Ball Type, Automated 078-017-029 Switch - Override, Surveillance System 051-005-003 Switch - Rocker, APU 034-004-03 Switch - Override, Automatic Engine Shutdown | 081-001-006 | Switch - Oil Pressure | 002-015-172 | Switch - Release, Fuel Door",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
034-004-431,,034,004,"Switch - On/Off 002-061-025 Switch - Release, Tailgate 081-001-021 Switch - On/Off, Active Suspension 058-006-011 Switch - Remote 016-022-023 Switch - On/Off, Active Suspension 058-006-011 Switch - Remote Start 044-011-007 Switch - On/Off, APU 033-001-024 Switch - Reset, Tire Pressure Monitor 082-001-023 Switch - On/Off, Mechanical Refrigeration Unit 027-003-019 Switch - Reset, Tire Pressure Monitor 082-001-003 Switch - On/Off, Mechanical Refrigeration Unit 027-003-019 Switch - Reset, Tire Pressure Monitor 082-001-004 Switch - On/Off, Water Heater 045-015-003 Switch - Reverse, Electro-Intel Lever 042-011-005 Switch - Operating, Childmate System 026-010-064 Switch - Reverse, Ball Type, Automated 174-024-134 Switch - Operating, Childmate System 026-015-003 Switch - Reverse, Electro-Mechanical Controls 030-004-004 Switch - Override, Automatic Engine Shutdown 034-004-074 Switch - Reverse, Electro-Mechanical Controls 030-004-004 Switch - Override, Surveillance System 151-005-003 Switch - Reverse, Electro-Mechanical Controls 036-001-031 | 151-005-002 | Switch - Oil Pressure, APU | 002-061-025 | Switch - Release, Glass, Liftgate",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
081-001-021,,081,001,"Switch - On/Off 002-016-042 Switch - Release, Tailgate 016-022-023 Switch - On/Off, Active Suspension 058-006-011 Switch - Remote Start 016-022-023 Switch - On/Off, Cruise Control System 151-005-025 Switch - Reset Assembly 022-012-002 Switch - On/Off, Mechanical Refrigeration Unit 027-003-019 Switch - Reset, Tire Pressure Monitor 032-011-005 Switch - On/Off, Mechanical Refrigeration Unit 027-003-019 Switch - Retarder Control Lever 042-011-005 Switch - On/Off, Mechanical Refrigeration Unit 027-003-019 Switch - Retarder Control Lever 042-011-005 Switch - On/Off, Water Heater 045-015-003 Switch - Reverse Lamp 042-017-029 Switch - Operating, Tarp Roller 026-015-023 Switch - Reverse, Ball Type, Automated Transmission 078-017-029 Switch - Override, Automatic Engine Shutdown System 034-004-074 Switch - Reverse, Electro-Mechanical Controls 036-008-041 Switch - Override, Surveillance System 151-005-003 Switch - Rocker, Air Conditioner 036-008-041 Switch - Override, Surveillance System 151-005-003 Switch - Rocker, Storage Cooler, Self-Powered 027-0 | 034-004-431 | Switch - On/Off | 002-061-055 | Switch - Release, Liftgate",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
016-022-023,,016,022,"Switch - On/Off, Active Suspension 058-006-011 Switch - Remote Start 151-005-011 Switch - On/Off, Cruise Control System 151-005-025 Switch - Reset Assembly 362-004-008 Switch - On/Off, ECU 017-009-070 Switch - Reset Assembly 362-004-008 Switch - On/Off, Mechanical Refrigeration Unit 027-003-019 Switch - Retarder Control Lever 042-011-005 Switch - On/Off, Water Heater 045-015-003 Switch - Retarder, Flywheel Type 034-004-09 Switch - On/On 034-003-122 Switch - Reverse, Lamp Transmission 078-017-024 Switch - Override, Automatic Engine Shutdown 034-004-074 Switch - Reverse, Ball Type, Automated 078-017-029 Switch - Override, Automatic Engine Shutdown 034-004-074 Switch - Reverse, Electro-Mechanical Controls 003-004-004 Switch - Override, Automatic Engine Shutdown 034-004-074 Switch - Reverse, Ball Type, Automated 074-024-039 Switch - Override, Automatic Engine Shutdown 034-004-074 Switch - Rocker, APU 044-001-049 Switch - Override, Automatic Engine Shutdown 034-004-074 Switch - Rocker, APU 044-003-199 Switch - Overspeed, Transmission 053-017-002 Switch - Rocker, | 081-001-021 | Switch - On/Off | 002-016-042 | Switch - Release, Tailgate",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
151-005-011,,151,005,"Switch - On/Off, APU033-001-024Switch - Remote Start044-011-007Switch - On/Off, Cruise Control System151-005-025Switch - Reset, Tire Pressure Monitor082-012-002Switch - On/Off, CU017-009-070Switch - Reset, Tire Pressure Monitor082-012-002Switch - On/Off, Kechanical Refrigeration Unit027-003-019Switch - Retarctaple Stop Arm, Side Mount074-011-005Switch - On/Off, Water Heater045-015-003Switch - Retarctaple Stop Arm, Side Mount074-024-134Switch - Operating, Childmate System026-015-023Switch - Reverse, Ball Type, Automated174-024-134Switch - Operating, Tarp Roller026-015-023Switch - Reverse, Ball Type, Automated174-024-049Switch - Overhead Emergency EquipmentTransmissionSwitch - Reverse, Electro-Mechanical Controls003-004-004Switch - Override, Automatic Engine Shutdown034-004-074Switch - Reverse, Electro-Mechanical Controls036-008-041Switch - Override, Surveillance System151-005-003Switch - Rocker, Air Conditioner036-008-041Switch - Override, Surveillance System053-017-002Switch - Rocker, Electrical036-003-109Switch - Parking Brake, Navigation System, GPS042-010-017Switch - Rocker, Fleetrical036-001-039Switch - Parking Brake, Navigation System, GPS042-010-017Switch - Rocker, Traction Control036-001-039Switch - Parking Brake, Navigation System, GPS042-010-017Switch - Rollover, Auxiliary Heater, Sleeper013-003-042Switch - Parking Brake, Navigation System, GPS | 016-022-023 | Switch - On/Off, Active Suspension | 058-006-011 | Switch - Remote",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
044-011-007,,044,011,"Switch - On/Off, Cruise Control System151-005-025Switch - Reset Assembly362-004-008Switch - On/Off, Mechanical Refrigeration Unit027-003-019Switch - Retarder Control Lever042-011-005Switch - On/Off, Water Heater045-015-003Switch - Retarder, Flywheel Type034-004-409Switch - On/Off, Water Heater026-010-064Switch - Retarder, Flywheel Type034-004-409Switch - Oprating, Childmate System026-010-064Switch - Reverse, Ball Type, Automated078-017-029Switch - Operating, Tarp Roller026-015-023Switch - Reverse, Ball Type, Automated078-017-029Switch - Override, Automatic Engine Shutdown034-004-074Switch - Reverse, Electro-Mechanical Controls030-004-004Switch - Override, Automatic Engine Shutdown034-004-074Switch - Reverse, Electro-Mechanical Controls036-008-041Switch - Override, Surveillance System151-005-003Switch - Rocker, Air Conditioner036-008-041Switch - Override, Surveillance System053-017-002Switch - Rocker, Bunk Heater, Sleeper027-033-077Switch - Overspeed001-001-470Switch - Rocker, Bunk Heater, Sleeper027-033-077Switch - Parking Brake Lever001-001-004-105Switch - Rocker, Storage Cooler, Self-Powered027-033-077Switch - Parking Brake Lever001-001-014-015Switch - Rocker, Traction Control036-001-039Switch - Parking Brake Lever001-001-014-015Switch - Rocker, Traction Control036-001-039Switch - Parking Brake Lever001-0017Switch - Rolover, Auxiliary Hea | 151-005-011 | Switch - On/Off, APU | 033-001-024 | Switch - Remote Start",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
017-009-070,,017,009,"362-004-08 Switch - On/Off, ECU Switch - Reset, Tire Pressure Monitor 082-012-002 Switch - On/Off, Mechanical Refrigeration Unit 027-003-019 Switch - Retarder Control Lever 042-011-005 Switch - On/Off, Water Heater 045-015-003 Switch - Retarder Control Lever 042-011-005 Switch - On/Off, Water Heater 026-010-064 Switch - Reverse Lamp 078-017-029 Switch - Operating, Childmate System 026-015-023 Switch - Reverse, Ball Type, Automated 174-024-049 Switch - Override, Automatic Engine Shutdown 046-002-015 Switch - Rocker, Air Conditioner 036-004-004 Switch - Override, Automatic Engine Shutdown 034-004-074 Switch - Rocker, Air Conditioner 036-008-041 Switch - Override, Surveillance System 151-005-003 Switch - Rocker, Air Conditioner 036-008-041 Switch - Override, Transmission 053-017-002 Switch - Rocker, Aur Conditioner 036-008-041 Switch - Parking Rid 001-001-470 Switch - Rocker, Air Conditioner 036-008-041 Switch - Override, Transmission 053-017-002 Switch - Rocker, Aur Conditioner 036-008-041 Switch - Override, Transmission 053-002-035 Switch - Rocker, Runk Heater, Sleeper | 044-011-007 | Switch - On/Off, Cruise Control System | 151-005-025 | Switch - Reset Assembly",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
082-012-002,,082,012,"Switch - On/Off, Mechanical Refrigeration Unit027-003-019Switch - Hetarder Control Lever042-011-005Switch - On/Off, Water Heater034-003-122Switch - Retractable Stop Arm, Side Mount174-024-134Switch - Operating, Childmate System026-010-064Switch - Reverse, Ball Type, Automated174-024-049Switch - Operating, Tarp Roller026-015-023Switch - Reverse, Ball Type, Automated174-024-049Switch - Override, Automatic Engine Shutdown034-004-074Switch - Reverse, Electro-Mechanical Controls003-004-004Switch - Override, Automatic Engine Shutdown034-004-074Switch - Rocker036-008-041Switch - Override, Surveillance System151-005-003Switch - Rocker, Air Conditioner036-008-041Switch - Override, Surveillance System151-005-003Switch - Rocker, APU044-003-199Switch - Overspeed, Transmission053-017-002Switch - Rocker, Bunk Heater, Sleeper027-033-077Switch - Paint Heater001-004-105Switch - Rocker, Storage Cooler, Self-Powered026-010-039Switch - Paint Heater013-001-145Switch - Rocker, Storage Cooler, Self-Powered036-001-039Switch - Parking Brake Lever013-001-01-01Switch - Rocker, Storage Cooler, Self-Powered013-003-042Switch - Parking Brake Lever002-006-052Switch - Rocker, Traction Control036-001-039Switch - Peraking Brake, Navigation System, GPS042-010-017Switch - Rocker, Storage Cooler, Self-Powered013-003-042Switch - Parking Brake, Navigation System, GPS042-001-017Sw | 362-004-008 | Switch - On/Off, ECU | 017-009-070 | Switch - Reset, Tire Pressure Monitor",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
042-011-005,,042,011,"Switch - On/Oft, Water Heater045-015-003Switch - Hetarder, Hywheel Type034-004-409Switch - Operating, Childmate System026-010-064Switch - Reverse Lamp078-017-029Switch - Operating, Tarp Roller026-015-023Switch - Reverse, Ball Type, AutomatedTransmission078-017-029Switch - Overhead Emergency EquipmentConsole Lamp046-002-015Switch - Reverse, Electro-Mechanical Controls003-004-004Switch - Override, Automatic Engine ShutdownSystem (Formerly 003-001-026)046-002-015Switch - Rocker,Switch - Rocker, Air Conditioner036-008-041Switch - Override, Surveillance System151-005-003Switch - Rocker, Alru044-003-199Switch - Overspeed001-004-170Switch - Rocker, Bunk Heater, Sleeper027-033-077Switch - Overspeed001-003-153Switch - Rocker, Bunk Heater, Sleeper027-033-077Switch - Parking Rid022-002-052Switch - Rocker, Storage Cooler, Self-Powered036-001-039Switch - Parking Rid022-002-052Switch - Rollover, Auxiliary Heater, Sleeper013-003-042Switch - Parking Brake, Navigation System, GPS042-010-017Switch - Rollover, Auxiliary Heater, Sleeper051-008-007Switch - Parking Brake, Navigation System, GPS042-010-017Switch - Root Exit Hatch013-001-028Switch - Ported Vacuum001-001-362Switch - Root Exit Hatch013-005-022Switch - Ported Vacuum001-001-362Switch - Rootary045-014-012Switch - Ported Vacuum001-001-362Switch - Rootary045-014-012< | 082-012-002 | Switch - On/Off, Mechanical Refrigeration Unit | 027-003-019 | Switch - Retarder Control Lever",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
034-004-409,,034,004,"Switch - On/On 034-003-122 Switch - Reverse Lamp 174-024-134 Switch - Operating, Tarp Roller 026-015-023 Switch - Reverse, Ball Type, Automated Transmission 174-024-049 Switch - Override, Automatic Engine Shutdown System (Formerly 003-001-026) 001-001-470 Switch - Reverse, Electro-Mechanical Controls 036-008-041 Switch - Override, Surveillance System 151-005-003 Switch - Rocker 027-033-077 Switch - Overspeed, Transmission 053-017-022 Switch - Rocker, Bunk Heater, Sleeper 027-033-077 Switch - Overspeed, Transmission 053-017-002 Switch - Rocker, Storage Cooler, Self-Powered 027-033-077 Switch - Park, Windshield Wiper Motor 013-001-154 Switch - Rocker, Storage Cooler, Self-Powered 036-001-039 Switch - Parking Brake Lever 001-004-094 Switch - Rollover 031-003-042 Switch - Parking Brake Lever 001-004-094 Switch - Rocker, Storage Cooler, Self-Powered 031-003-042 Switch - Parking Brake Lever 001-004-094 Switch - Rollover 002-035-174 Switch - Parking Brake Lever 001-004-094 Switch - Rollover, Auxiliary Heater, Sleeper 013-003-042 Switch - Parking Brake, Navigation System, GPS 042-010-017 | 042-011-005 | Switch - On/Off, Water Heater | 045-015-003 | Switch - Retarder, Flywheel Type",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
174-024-134,,174,024,"Switch - Operating, Childmate System026-010-064Switch - Reverse, Ball Type, AutomatedTransmission078-017-029Switch - Operating, Tarp Roller026-015-023Switch - Reverse, Ball Type, AutomatedTransmission003-004-004Switch - Override, Automatic Engine ShutdownSystem (Formerly 003-001-026)001-001-470Switch - Rocker, Air Conditioner036-008-041Switch - Override, Surveillance System151-005-003Switch - Rocker, APU044-003-199Switch - Overspeed001-004-105Switch - Rocker, Bunk Heater, Sleeper027-033-077Switch - Overspeed, Transmission053-017-002Switch - Rocker, Storage Cooler, Self-Powered002-035-174Switch - Parking Aid032-002-052Switch - Rocker, Traction Control036-001-039Switch - Parking Brake Lever001-004-094Switch - Rocker, Traction Control036-007Switch - Parking Brake Lever001-004-094Switch - Rollover, Auxiliary Heater, Sleeper013-003-042Switch - Parking Brake Lever001-004-094Switch - Rollover, Auxiliary Heater, Sleeper013-003-042Switch - Parking Brake, Navigation System, GPS042-010-017Switch - Rollover, Auxiliary Heater, Sleeper013-005-022Switch - Poted Vacuum002-041-007Switch - Rotary013-005-022Switch - Poted Vacuum001-001-362Switch - Rotary, Mode Control013-005-022Switch - Poted Vacuum001-001-362Switch - Rotary, Mode Control056-01-122Switch - Power Antenna, Radio044-003-270Switch - Rotary, Tarp Roller051-009-026< | 034-004-409 | Switch - On/On | 034-003-122 | Switch - Retractable Stop Arm, Side Mount",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
078-017-029,,078,017,"Switch - Operating, Iarp Roller026-015-023Switch - Reverse, Ball Type, AutomatedTransmission174-024-049Switch - Override, Automatic Engine ShutdownSystem (Formerly 003-001-026)046-002-015Switch - Reverse, Electro-Mechanical Controls003-004-004Switch - Override, Automatic Engine ShutdownSystem (Formerly 003-001-026)001-001-470Switch - Rocker036-008-041Switch - Override, Surveillance System151-005-003Switch - Rocker, APU044-003-199Switch - Overspeed001-004-105Switch - Rocker, Bunk Heater, Sleeper027-033-077Switch - Overspeed, Transmission053-017-002Switch - Rocker, Storage Cooler, Self-Powered002-035-174Switch - Park, Windshield Wiper Motor013-011-154Switch - Rocker, Tracton Control036-001-039Switch - Parking Brake Lever001-004-094Switch - Rollover, Auxiliary Heater, Sleeper013-003-042Switch - Parking Brake Lever001-004-094Switch - Rollover, Auxiliary Heater, Sleeper013-003-043Switch - Parking Brake Lever001-004-094Switch - Rollover, Auxiliary Heater, Sleeper013-003-042Switch - Parking Brake Lever001-004-094Switch - Rollover, Pre-Heater, Coolant013-003-042Switch - Petal Adjust065-020-030Switch - Rollover, Pre-Heater, Coolant013-003-042Switch - Poted Vacuum002-041-007Switch - Roltary041-001-08Switch - Poted Vacuum002-041-007Switch - Rolary, Mode Control013-005-022Switch - Poted Vacuum001-001-362Switch - Rotary, Tarp Roller< | 174-024-134 | Switch - Operating, Childmate System | 026-010-064 | Switch - Reverse Lamp",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
174-024-049,,174,024,"Switch - Overnead Emergency EquipmentConsole LampO46-002-015Switch - Reverse, Electro-Mechanical Controls003-004-004Switch - Override, Automatic Engine ShutdownSystem (Formerly 003-001-026)004-004Switch - Rocker, Air Conditioner036-008-041Switch - Override, Surveillance System151-005-003Switch - Rocker, APU044-003-199Switch - Override, Surveillance System053-017-002Switch - Rocker, Bunk Heater, Sleeper027-033-077Switch - Overspeed, Transmission053-017-002Switch - Rocker, Electrical365-005-010Switch - Paint Heater001-003-153Switch - Rocker, Traction Control036-001-039Switch - Park, Windshield Wiper Motor013-011-154Switch - Rocker, Traction Control036-001-039Switch - Parking Brake Lever001-004-094Switch - Rocker, Traction Control031-002-022Switch - Parking Brake Lever001-004-094Switch - Rollover, Auxiliary Heater, Sleeper051-008-007Switch - Parking Brake Lever001-004-094Switch - Rollover, Auxiliary Heater, Sleeper013-005-022Switch - Parking Brake Lever002-006-052Switch - Rollover, Auxiliary Heater, Sleeper013-005-022Switch - Poted Vacuum002-004-094Switch - Rolover, Auxiliary Heater, Sleeper013-005-022Switch - Poted Vacuum001-001-362Switch - Rotary, Mode Control013-005-022Switch - Poted Vacuum001-001-362Switch - Rotary, Mode Control056-001-122Switch - Poted Vacuum001-001-362Switch - Rotary, Tarp Roller051-009-026Switch - Power Antenna, Radio044-003-270 | 078-017-029 | Switch - Operating, Tarp Roller | 026-015-023 | Switch - Reverse, Ball Type, Automated",VMRS_HB_COMPLETE_v20 page 7_pages_26-50.md
