code_9d,code_6d,system,subcode,description,source_file
,008-168,008,168,5- | Clip - Valve Cover,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-169,008,169,15- | Housing - Variable Actuator,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-170,008,170,15 | Wiring - Variable Actuator,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,000-170,000,170,5- | Villing - Variable Actuator,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-171,008,171,10- | Solenoids - Variable Actuator,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-172,008,172,"15- | Hardware, Mounting - Variable Actuator",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-173,008,173,15- | Service Kit - Variable Actuator,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-174,008,174,15- | Nut - Rocker Cover,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-175,008,175,15- | Plug - Rocker Cover,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-176,008,176,5- | Cover - Accessory Drive,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-177,008,177,15- | Hose - Accessory Drive,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-178,008,178,15 | Oil Ling Accessory Drive,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-179,008,179,10- | Retainer - Accessory Drive,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-180,008,180,"15- | Spacer - Mounting, Accessory Drive",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-181,008,181,"15- | Sensor - Oil Pressure, Intake Valve Actuator",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-182,008,182,"15- | Hardware, Mounting - Lifting Ear",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-183,008,183,15- | Gear Set - Timing Gear,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-184,008,184,15- | Damper - Timing Chain,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-185,008,185,15- | Lock - Valvo Spring,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-188,008,188,15- | Retainer - Rocker Arm Shaft,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-189,008,189,15- | Bushing - Camshaft,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-190,008,190,15- | Cap - Rocker Arm,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-191,008,191,15- | Seal/O-Ring - Valve Cover Plug,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-192,008,192,5- | Deflector - Oil Valve Cover,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-193,008,193,15- | Oil Flow Valve - Bocker Arm,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,009-104,009,104,15 | Bolt Lifter Guard,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,000-194,000,194,FJ- | Doit - Liller Guard,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-195,008,195,15- | Guide - Push Rod,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-196,008,196,15- | Retainer - Lifter Guard,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-197,008,197,15- | Lock - Valve Keeper,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-198,008,198,"15- | O-Ring - Cover, Accessory Drive",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-199,008,199,15- | Solenoid - IVA Warm-Up,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-200,008,200,5- | Coil - IVA Warm-Up,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-201,008,201,15- | Button - Adjustment Screw Exhaust Values,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,000-201,000,201,15 | O Ding Button Adjustment Derew Exhaust,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-202,008,202,"10- | O-Ring - Bullon, Adjustment Screw, Exhaust",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-203,008,203,"15- | Jamb Nut - Adjustment Screw, Variable Valve",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-204,008,204,15- | Sensor Tube - Variable Valve Actuator (VVA),VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,008-205,008,205,"5- | O-Ring - Harness, Variable Valve Actuator",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-206,,045,008,"Retaining Screw - Wiring Harness to Valve Cover | 045-009-006 | Gasket - Cover, Oil Pump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-207,,045,008,"Bolt - Timing Belt Tensioner | 045-009-007 | Gear - Drive, Oil Pump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-208,,045,008,"Cover - Camshaft | 045-009-008 | Shaft - Drive, Engine Oil Pump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-209,,045,008,"Plug - Oil Bleed Orifice, Variable Valve Actuator | 045-009-009 | Gear - Driven, Oil Pump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-009-010,,045,009,(VVA) | | Key - Drive Gear,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-210,,045,008,Tensioner - Timing Belt | 045-009-011 | Bushing - Drive Shaft,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-211,,045,008,"Pulley - Idler, Timing Belt | 045-009-012 | Shaft - Driven Gear",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-212,,045,008,Timing Chain and Gear Set | 045-009-013 | Rotor - Engine Oil Pump,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-213,,045,008,Guide - Timing Chain | 045-009-014 | Screen - Oil Pump,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-214,,045,008,Bushing - Valve Cover | 045-009-015 | Hardware Mounting - Oil Pump Screen,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-215,,045,008,Gasket Set - Valve Cover | 045-009-016 | Cover - Oil Pump Screen,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-216,,045,008,Tensioner - Belt Balance Shaft | 045-009-017 | Mounting Bracket - Oil Pump,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-217,,045,008,Bolt - Balanco Shaft Drivo | 045 000 018 | Valvo Or Ball - Oil Prossuro Pogulator,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-218,,045,008,Covor Spark Dlug Woll | 045 000 010 | Spring Oil Prossure Pogulator Valvo,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-219,,045,008,Tubo Spark Plug Woll | 045 000 021 | Can Oil Pressure Regulator Valve Spring,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-000-220,,045,000,Guide Timing Polt | 045-009-021 | Cap - Oil Pressure Regulator Valve,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-000-221,,045,000,Culde - Timing Delt | 045-009-022 | Dive Outinder Block Oil Lole,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-000-222,,045,000,"Pulley - Iuler, Timing Delt | 045-009-023 | Flug - Cylinder Block Oli Hole",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-000-223,,045,000,"Dearling - Idler Pulley, Timing Dell | 045-009-024 | Tube - Oli Pump met",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-224,,045,008,Iensioner - Timing Beit | 045-009-025 | Fitting - Inlet/Outlet Tubes,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-225,,045,008,"Cap - Tensioner, Timing Belt | 045-009-026 | Tube - Oli Pump Outlet",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-226,,045,008,"Pulley - Tensioner, Timing Belt | 045-009-028 | Pipe - Rocker Arm Shaft Supply",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-227,,045,008,"Chain - Drive, Balance Shaft | 045-009-029 | Connector - Oil Inlet Pipe, Rocker Arm Shatt",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-228,,045,008,"Guide - Drive Chain, Balance Shaft | 045-009-030 | Repair Kit - Oil Pump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-229,,045,008,"Tensioner - Drive Chain, Balance Shaft | 045-009-031 | Gasket - Oil Pump Assembly",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-230,,045,008,"Sprocket - Balance Shaft | 045-009-032 | Nozzle - Oil, Piston Cooling",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-231,,045,008,Timing Chain and Gear Set | 045-009-033 | Screw - Oil Pump Body,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-232,,045,008,"Bushing - Guide, Timing Chain | 045-009-034 | Bracket - Inlet Tube",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-233,,045,008,"Valve - Pressure Limiting, Variable Timing | 045-009-035 | Brace - Inlet Tube Bracket",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-234,,045,008,"Plate - Timing Housing Seal, Variable Valve | 045-009-036 | O-Ring - Nozzle, Piston Cooling",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-235,,045,008,"Bolt - Timing Gear, Camshaft | 045-009-037 | O-Ring - Mounting, Oil Pump Screen",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-236,,045,008,Kit - Camshaft Bearing | 045-009-038 | Gasket - Oil Pump Inlet Tube,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-237,,045,008,"Kit - Camshaft and Tappet | 045-009-039 | Lock - Nozzle, Oil Piston Cooling",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-238,,045,008,"Cap - Bearing, Camshaft Housing, Overhead | 045-009-040 | Bearing - Rotor, Oil Pump, Engine",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-009-041,,045,009,Cam | | Plunger - Oil Pump,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-239,,045,008,Rocker Arm - Exhaust with Compression Brake | 045-009-042 | Set - Oil Pump Gear,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-009-043,,045,009,Provision | | Tube - Oil Pressure Sensing,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-240,,045,008,"Adjuster - Thrust, Timing Gear | 045-009-044 | Gear - Idler, Oil Pump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-241,,045,008,Rail - Timing Chain | 045-009-045 | Cap - Drain Hose,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-242,,045,008,Guide Assembly - Timing Chain | 045-009-046 | Clip - Drain Hose,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-243,,045,008,"Hub - Driven Gear, Injection Pump | 045-009-047 | Hose - Drain",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-244,,045,008,"Frame - Camshaft, Power Plant | 045-009-048 | Elbow - Oil Drain",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-245,,045,008,"Pin - Timing, Power Plant | 045-009-049 | Valve - Oil Drain",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-246,,045,008,Plate - Identification Bocker Cover | 045-009-050 | Bracket - Tensioner Oil Pump,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-247,,045,008,Magnet - Camshaft Position | 045-009-051 | Cap - Tensioner,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-248,,045,008,Gasket - Solenoid Variable Timing | 045-009-052 | Chain - Oil Pump Drive,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-249,,045,008,Grommet Set - Valve Cover | 045-009-053 | Spring - Tensioner,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-250,,045,008,"Bolt Set - Valve Cover | 045-009-054 | Betainer - Drive Shaft, Oil Pump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-251,,045,008,"Gasket - Timing Chain Tonsioner | 045 000 055 | Gaskot - Dive Onall, On Fump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-000-251,,045,000,Soal Magnot Variable Timing Adjuster | 045 000 056 | Ding Oil Gallov,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-000-252,,045,000,Seal Tubo Spark Dlug | 045-009-050 | Pipe - Oil GalleyDotainor Oil Rump Shaft,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-253,,045,008,Gaskat Planum Fuel Injection | 045 000 058 | Covor Oil Strainor,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-000-254,,045,000,"Gasket Set - Plenum, Fuel Injection | 045-009-050 | Eitting Engine Oil I ine Heee Tube Dlumbing",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-000-255,,045,000,"Clasket Set - Flehum, Fuel Injection | 045-009-059 | O Ding Engine Oil Line Hose, Tube, Flumbing",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-000-250,,045,000,"Elimination Kit - Datance Shart | 045-009-060 | O-Ring - Engine, Oil Line, Hose, Tube, Plumbing",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-000-257,,045,000,"045-009-001 | Aujuster - Drive Chain, Engine Oil Fump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-259,,045,008,"Spring - Tension, Engine Balance Shart | 045-009-063 | Gasket Set - Pickup Screen, Engine Oli Pump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-200,,045,008,"Sprocket - Idler, Engine Timing | 045-009-064 | Kit - Oli Pump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-261,,045,008,"Sprocket - Variable Timing, Engine | 045-009-065 | Line - Oli Intake Manifold to Oli Pump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-262,,045,008,"Lining - Guide, Timing Chain | 045-009-066 | Valve - Piston Cooling, Power Plant",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-263,,045,008,"Guide - Tensioner, Timing Chain | 045-009-067 | Manifold - Oil Suction",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-264,,045,008,"Inrust Button - Camshaft | 045-009-068 | Gasket - Oli Pump, Outlet Pipe",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-265,,045,008,HOCKER Arm - All Positions | 045-009-069 | Deflector - Oil Pressure Relief Valve,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-008-266,,045,008,"Seal - Sensor, Variable Timing, Engine | 045-009-070 | Seal - Oil Pump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-009-000,,045,009,"Oil Pump & Distribution System | 045-009-071 | O-Ring - Pickup Tube, Oil Pump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-009-001,,045,009,Oil Pump Assembly - Engine Oil | 045-009-072 | Gasket - Oil Manifold,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-009-002,,045,009,"Hardware, Mounting - Oil Pump & Distribution | 045-009-073 | Sprocket - Oil Pump",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-009-074,,045,009,System | | O-Ring - Oil Pump Inlet Tube,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-009-003,,045,009,"Body - Oil Pump, Engine | 045-010-000 | OII Filler & Level Indicator",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-009-004,,045,009,"Gasket - Body, Oil Pump | 045-010-001 | Tube - Oil Filler",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-009-005,,045,009,"Cover - Oil Pump, Engine | 045-010-002 | Cap - Oil Filler Tube",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-003,,045,010,Gasket - Cap Oil Filler Tube | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-004,,045,010,Dipstick - Oil Level | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-005,,045,010,"Tube - Dipstick, Engine Oil | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-006,,045,010,"Seal - Dipstick, Engine Oil Level | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-009,,045,010,"Gasket - Mounting, Oil Filler Tube | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-010,,045,010,Mounting Bracket - Oil Filler Tube | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-011,,045,010,Fitting - Dipstick Tube | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-012,,045,010,Strap - Dipstick Tube | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-013,,045,010,O-Bing - Dipstick Tube | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-014,,045,010,Nut - Dipstick Tube | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-015,,045,010,Clamp - Dipstick Tube | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-016,,045,010,Clamp - Hose Oil Fill | 0/,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-017,,045,010,0/,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-018,,045,010,Cover - Engine Oil Fill Port | 0-,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-019,,045,010,Elay Hasa Dipstick | 0,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-020,,045,010,Caskat Oil Fill Tuba | 0.,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-021,,045,010,Adapter Diretick | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-022,,045,010,Adapter - Dipstick | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-023,,045,010,Extension Oil Check & Fill Accomply | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-024,,045,010,Extension - Oil Check & Fill Assembly | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-025,,045,010,"Cable Assembly - Security, Dipslick | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-026,,045,010,Adapter - Oli Fill | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-027,,045,010,"Flange - Pipe, Oli Fill | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-028,,045,010,Conduit & Wire - Dipstick | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-029,,045,010,"Hardware, Mounting - Oil Filler Tube | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-030,,045,010,Bracket - Dipstick Tube | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-031,,045,010,O-Ring - Oil Filter Tube | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-032,,045,010,Cup - Dipstick Guide | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-033,,045,010,Blade - Dipstick | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-034,,045,010,"Hook - Cap, Oil Fill | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-035,,045,010,Spacer - Dipstick Tube | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-036,,045,010,Valve - Oil Sample | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-037,,045,010,"Bracket - Valve, Oil Sample | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-038,,045,010,Dipstick - Oil Heater | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-039,,045,010,"Bracket - Tag, Engine Oil Sample | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-040,,045,010,Neck - Oil Filler | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-041,,045,010,Strainer - Oil Filler Tube | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-010-042,,045,010,"O-Ring, Seal - Oil Fill Cap | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-000,,045,011,Filter Assembly - Oil | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-001,,045,011,"Filter Assembly - Oil, Full Flow | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-002,,045,011,Support Assembly - Oil Filter | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-003,,045,011,"Hardware, Mounting - Oil Filter Support | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-004,,045,011,"Gasket, Housing - Bypass Oil Filter | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-005,,045,011,Element - Full Flow Oil Filter | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-006,,045,011,Safety Valve - Oil Filter | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-007,,045,011,"Spring - Safety, Oil Filter | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-009,,045,011,Adapter Assembly - Oil Filter & Alternator | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-010,,045,011,"Gasket - Adapter, Oil Filter & Alternator | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-011,,045,011,"Filter Assembly - Oil, Bypass (Partial Flow) | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-012,,045,011,Support Assembly - Bypass Oil Filter | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-013,,045,011,"Hardware, Mounting - Bypass Oil Filter Support | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-015,,045,011,Element - Bypass Oil Filter (Partial Flow) | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-016,,045,011,Drain Valve - Bypass Oil Filter | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-017,,045,011,Safety Valve - Bypass Oil Filter | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-018,,045,011,Spring - Safety Bypass Oil Filter | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-019,,045,011,Drain Valve - Oil Filter | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-020,,045,011,Coupling - Bypass Oil Filter Assembly | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-021,,045,011,Cover - Bypass Oil Filter | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-022,,045,011,Gasket - Housing Full Flow Oil Filter | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-023,,045,011,"O-Bing - Housing, Full Flow Oil Filter | 04",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-024,,045,011,Can (Housing)- Oil Filter | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-025,,045,011,Washer - Oil Filter Can | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-026,,045,011,Collet - Oil Filter Bolt | 0,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-027,,045,011,Stud - Oil Filter | 0.,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-028,,045,011,Spring - Oil Filter | 0.,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-029,,045,011,04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-030,,045,011,04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
045-011-031,,045,011,Drain Dlug Oil Filter | 04,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
040-011-032,,040,011,Drain Plug - Oli Filler | 02,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-033,011,033,45- | Gasket - Oil Filter Plug,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-034,011,034,45- | Clamp - Filter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-035,011,035,45- | Nipple - Oil Filter Mounting,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-036,011,036,45- | Adapter - Full Flow Oil Filter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-037,011,037,45- | Inlet Hose,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-038,011,038,45- | Outlet Hose,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-039,011,039,"45- | Clamp - Hose, Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-040,011,040,45- | Turbine Assembly,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-041,011,041,45- | Oil Reservoir Kit,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-042,011,042,45- | Mounting Bracket - Reservoir Filter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-043,011,043,45- | Filler Kit,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-044,011,044,45- | Strainer - Oil Fill,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-045,011,045,"45- | Head - Oli FillerHardwara, Mounting, Full Flow Oil Filtor",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-047,011,047,45- | Cover - Oil Beturn Engine,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-048,011,048,45- | Housing - Bypass Oil Filter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-049,011,049,"45- | Handle - Hold Down, Bypass Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-050,011,050,45- | Hold Down - Bypass Oil Filter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-051,011,051,45- | Control Mechanism - Bypass Oil Filter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-052,011,052,"45- | Body - Turbine, Bypass Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-053,011,053,"45- | Bowl - Centrifuge, Bypass Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-054,011,054,"45- | Cap - End, Full Flow Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-055,011,055,"45- | Gasket - Cover, Engine Oil Return",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-056,011,056,"45- | Check Valve - Inlet, Bypass Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-057,011,057,"45- | Cartridge - Air Valve, Bypass Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-058,011,058,"45- | Insulator - Mounting, Bypass Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-059,011,059,"45- | Battle Screen - Turbine, Bypass Oil Filter",VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-060,011,060,45- | Oil Line - Remote Filter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
,011-061,011,061,45- | Filling - Oli FillerChack Value Outlet Burgess Oil Filter,VMRS_HB_COMPLETE_v20 page 9_pages_1-25.md
